시,구,동,번지,본번,부번,단지명,전용면적,계약연도,계약일,거래금액,층,건축년도,도로명,거래일자,계약연월
대전광역시,동구,천동,540,540,0,위드힐,118.53,2016,14,27274,6,2013,대전로542번길 121,20161114,201611
대전광역시,동구,천동,540,540,0,위드힐,118.53,2016,12,29500,5,2013,대전로542번길 121,20161212,201612
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2016,18,23750,23,2008,대전로542번길 78-1,20160218,201602
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2016,28,23500,14,2008,대전로542번길 78-1,20160228,201602
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2016,28,22300,2,2008,대전로542번길 78-1,20160328,201603
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2016,9,24000,15,2008,대전로542번길 78-1,20160509,201605
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2016,1,22500,2,2008,대전로542번길 78-1,20160601,201606
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2016,16,23500,8,2008,대전로542번길 78-1,20160616,201606
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2016,29,23500,19,2008,대전로542번길 78-1,20160629,201606
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2016,13,24000,20,2008,대전로542번길 78-1,20160813,201608
대전광역시,동구,천동,528,528,0,휴먼시아2단지,108.94,2016,11,23800,23,2008,대전로542번길 78-1,20161011,201610
대전광역시,동구,효동,135-1,135,1,효동현대,134.25,2016,9,21800,8,1998,대전로 646,20160509,201605
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,13,24900,8,2002,가장로 106,20160113,201601
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,15,28000,10,2002,가장로 106,20160115,201601
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,26,28000,13,2002,가장로 106,20160126,201601
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,4,25300,4,2002,가장로 106,20160204,201602
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,22,28950,12,2002,가장로 106,20160222,201602
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,1,29700,13,2002,가장로 106,20160301,201603
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,3,27300,11,2002,가장로 106,20160303,201603
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,9,27500,18,2002,가장로 106,20160309,201603
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,14,26000,3,2002,가장로 106,20160314,201603
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,18,28000,10,2002,가장로 106,20160418,201604
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,28,31850,12,2002,가장로 106,20160528,201605
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,31,26400,3,2002,가장로 106,20160531,201605
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,9,26900,10,2002,가장로 106,20160609,201606
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,13,27300,5,2002,가장로 106,20160613,201606
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,16,28000,9,2002,가장로 106,20160616,201606
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,21,27500,14,2002,가장로 106,20160621,201606
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,28,26800,11,2002,가장로 106,20160628,201606
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,7,26400,2,2002,가장로 106,20160707,201607
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,9,27600,8,2002,가장로 106,20160709,201607
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,25,25000,3,2002,가장로 106,20160725,201607
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,4,24500,1,2002,가장로 106,20160804,201608
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,6,26500,6,2002,가장로 106,20160806,201608
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,16,25000,6,2002,가장로 106,20160816,201608
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,25,25500,6,2002,가장로 106,20160825,201608
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,8,27000,7,2002,가장로 106,20160908,201609
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,27,27600,11,2002,가장로 106,20160927,201609
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,4,27000,15,2002,가장로 106,20161004,201610
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,5,27900,7,2002,가장로 106,20161005,201610
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,5,25500,3,2002,가장로 106,20161005,201610
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,7,28250,7,2002,가장로 106,20161007,201610
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,9,27500,11,2002,가장로 106,20161009,201610
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,18,28500,7,2002,가장로 106,20161018,201610
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,19,26800,5,2002,가장로 106,20161019,201610
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,20,27300,15,2002,가장로 106,20161120,201611
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,9,26800,7,2002,가장로 106,20161209,201612
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,10,25800,20,2002,가장로 106,20161210,201612
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,13,28100,15,2002,가장로 106,20161213,201612
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,22,28000,18,2002,가장로 106,20161222,201612
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,24,26500,20,2002,가장로 106,20161224,201612
대전광역시,서구,가장동,55,55,0,삼성래미안1,114.931,2016,28,28800,14,2002,가장로 106,20161228,201612
대전광역시,서구,가장동,55,55,0,삼성래미안2,114.931,2016,23,28000,7,2002,가장로 107,20160123,201601
대전광역시,서구,가장동,55,55,0,삼성래미안2,114.931,2016,14,26000,6,2002,가장로 107,20160214,201602
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,13,32400,3,2005,관저동로90번길 15,20160113,201601
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,3,32500,16,2005,관저동로90번길 15,20160303,201603
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,3,29600,1,2005,관저동로90번길 15,20160603,201606
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,27,30700,10,2005,관저동로90번길 15,20160627,201606
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,23,32000,17,2005,관저동로90번길 15,20160723,201607
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,23,31000,18,2005,관저동로90번길 15,20160723,201607
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,30,28900,1,2005,관저동로90번길 15,20160730,201607
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,16,35000,13,2005,관저동로90번길 15,20160816,201608
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,9,35000,9,2005,관저동로90번길 15,20160909,201609
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,13,31600,15,2005,관저동로90번길 15,20161113,201611
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,29,30800,9,2005,관저동로90번길 15,20161129,201611
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,9,32000,7,2005,관저동로90번길 15,20161209,201612
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,19,32000,11,2005,관저동로90번길 15,20161219,201612
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,20,33330,7,2005,관저동로90번길 15,20161220,201612
대전광역시,서구,관저동,1420,1420,0,관저리슈빌,124.5566,2016,22,34000,11,2005,관저동로90번길 15,20161222,201612
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,20,27750,17,1998,관저북로 52,20160120,201601
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,29,25000,6,1998,관저북로 52,20160229,201602
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,2,27700,19,1998,관저북로 52,20160302,201603
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,25,29000,23,1998,관저북로 52,20160325,201603
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,7,25000,1,1998,관저북로 52,20160407,201604
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,4,27300,6,1998,관저북로 52,20160504,201605
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,6,28000,9,1998,관저북로 52,20160506,201605
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,8,28100,19,1998,관저북로 52,20160508,201605
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,8,28000,17,1998,관저북로 52,20160508,201605
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,27,26850,22,1998,관저북로 52,20160527,201605
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,13,25900,2,1998,관저북로 52,20160713,201607
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,8,27700,16,1998,관저북로 52,20160808,201608
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,9,26500,22,1998,관저북로 52,20160809,201608
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,2,26300,6,1998,관저북로 52,20160902,201609
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,20,28000,18,1998,관저북로 52,20161020,201610
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,21,26100,10,1998,관저북로 52,20161021,201610
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,24,26000,19,1998,관저북로 52,20161024,201610
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,5,25000,6,1998,관저북로 52,20161105,201611
대전광역시,서구,관저동,990,990,0,대자연마을,134.9,2016,10,28000,11,1998,관저북로 52,20161210,201612
대전광역시,서구,관저동,1130,1130,0,신선마을,134.9,2016,16,27250,15,2000,관저로 83,20160116,201601
대전광역시,서구,관저동,1130,1130,0,신선마을,119.72,2016,3,26800,12,2000,관저로 83,20160203,201602
대전광역시,서구,관저동,1130,1130,0,신선마을,134.9,2016,10,27000,13,2000,관저로 83,20160310,201603
대전광역시,서구,관저동,1130,1130,0,신선마을,119.72,2016,12,25100,4,2000,관저로 83,20160312,201603
대전광역시,서구,관저동,1130,1130,0,신선마을,134.9,2016,23,26500,4,2000,관저로 83,20160323,201603
대전광역시,서구,관저동,1130,1130,0,신선마을,134.9,2016,13,25000,12,2000,관저로 83,20160513,201605
대전광역시,서구,관저동,1130,1130,0,신선마을,134.9,2016,16,27000,6,2000,관저로 83,20160516,201605
대전광역시,서구,관저동,1130,1130,0,신선마을,119.72,2016,21,25100,4,2000,관저로 83,20160521,201605
대전광역시,서구,관저동,1130,1130,0,신선마을,134.9,2016,6,24300,14,2000,관저로 83,20160706,201607
대전광역시,서구,관저동,1130,1130,0,신선마을,119.72,2016,8,26500,10,2000,관저로 83,20160708,201607
대전광역시,서구,관저동,1130,1130,0,신선마을,119.72,2016,2,25500,11,2000,관저로 83,20160802,201608
대전광역시,서구,관저동,1130,1130,0,신선마을,134.9,2016,24,19000,16,2000,관저로 83,20160824,201608
대전광역시,서구,관저동,1130,1130,0,신선마을,119.72,2016,3,27650,12,2000,관저로 83,20160903,201609
대전광역시,서구,관저동,1130,1130,0,신선마을,134.9,2016,10,26000,6,2000,관저로 83,20160910,201609
대전광역시,서구,관저동,1130,1130,0,신선마을,134.9,2016,11,23500,2,2000,관저로 83,20161011,201610
대전광역시,서구,관저동,1130,1130,0,신선마을,119.72,2016,19,23800,19,2000,관저로 83,20161019,201610
대전광역시,서구,관저동,1130,1130,0,신선마을,119.72,2016,22,24700,6,2000,관저로 83,20161122,201611
대전광역시,서구,관저동,1130,1130,0,신선마을,119.72,2016,28,26200,11,2000,관저로 83,20161128,201611
대전광역시,서구,관저동,1130,1130,0,신선마을,134.9,2016,5,27000,5,2000,관저로 83,20161205,201612
대전광역시,서구,관저동,1130,1130,0,신선마을,119.72,2016,26,24000,11,2000,관저로 83,20161226,201612
대전광역시,서구,관저동,1130,1130,0,신선마을,119.72,2016,26,25400,11,2000,관저로 83,20161226,201612
대전광역시,서구,관저동,1130,1130,0,신선마을,119.72,2016,29,24250,10,2000,관저로 83,20161229,201612
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,24,28500,9,1994,신갈마로 46,20160224,201602
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,12,22700,1,1994,신갈마로 46,20160312,201603
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,11,22200,2,1994,신갈마로 46,20160611,201606
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,23,27000,6,1994,신갈마로 46,20160623,201606
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,19,23000,2,1994,신갈마로 46,20160719,201607
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,29,22900,1,1994,신갈마로 46,20160729,201607
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,3,28000,10,1994,신갈마로 46,20160803,201608
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,29,28900,10,1994,신갈마로 46,20160829,201608
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,30,29000,10,1994,신갈마로 46,20160830,201608
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,10,26450,8,1994,신갈마로 46,20160910,201609
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,21,27000,7,1994,신갈마로 46,20161121,201611
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,15,29700,8,1994,신갈마로 46,20161215,201612
대전광역시,서구,내동,220,220,0,롯데,133.88,2016,30,28250,13,1994,신갈마로 46,20161230,201612
대전광역시,서구,내동,2,2,0,맑은아침,117.6918,2016,2,31600,9,2004,갈마로 262,20160102,201601
대전광역시,서구,내동,2,2,0,맑은아침,117.6918,2016,20,33600,14,2004,갈마로 262,20160120,201601
대전광역시,서구,내동,2,2,0,맑은아침,134.1393,2016,1,35500,18,2004,갈마로 262,20160301,201603
대전광역시,서구,내동,2,2,0,맑은아침,134.1393,2016,12,35700,17,2004,갈마로 262,20160312,201603
대전광역시,서구,내동,2,2,0,맑은아침,134.1393,2016,20,35450,17,2004,갈마로 262,20160420,201604
대전광역시,서구,내동,2,2,0,맑은아침,134.1393,2016,24,36000,20,2004,갈마로 262,20160424,201604
대전광역시,서구,내동,2,2,0,맑은아침,134.1393,2016,4,33300,2,2004,갈마로 262,20160504,201605
대전광역시,서구,내동,2,2,0,맑은아침,117.6918,2016,29,32200,13,2004,갈마로 262,20160529,201605
대전광역시,서구,내동,2,2,0,맑은아침,117.6918,2016,9,33300,8,2004,갈마로 262,20160609,201606
대전광역시,서구,내동,2,2,0,맑은아침,117.6918,2016,11,33500,20,2004,갈마로 262,20160611,201606
대전광역시,서구,내동,2,2,0,맑은아침,117.6918,2016,9,32000,8,2004,갈마로 262,20160709,201607
대전광역시,서구,내동,2,2,0,맑은아침,117.6918,2016,13,31000,5,2004,갈마로 262,20160813,201608
